"458362071,2025-07-08T10:23:32Z,1404/04/17 13:53,وح فر ,vah75far75,quote,اولین قدمش اینه خودتون رو به ندیدن نزنین 🙏🏻"
"458362058,2025-07-08T10:23:17Z,1404/04/17 13:53,Maleki2030,maleki2030,quote,چند هفته قبل هشدار دادم بورس بسته شود سهامدار بی اعتمادی میشه\nترس بسته شدن بدتر از ترس #شاخص_بورس از جنگه.  اشتباه بدی بود"
"458362046,2025-07-08T10:22:56Z,1404/04/17 13:52,mahdi,mahdi8145,quote,یه آب قند براش درست نکنیم:"
"458362042,2025-07-08T10:22:45Z,1404/04/17 13:52,مصطفی,mostaaffaa,twit,#شاخص_بورس درسته ضرر کردیم ولی راه نجات از ضرر خرید الانه چون این قیمتها سوپر مفته. حتی اگه رشد اقتصادی هم نباشه تورم شاخص رو به اجبار میبره بالا"
"458362032,2025-07-08T10:22:01Z,1404/04/17 13:52,mahdi,mahdi8145,quote,خخخخ\n\nمیگم نکنه روسیه به فردو و نطنز حمله کرده!"
"458362026,2025-07-08T10:21:26Z,1404/04/17 13:51,من به اینا نمی بازم,raha1403,quote,وقتی از این نوع خبرها شنیدی مطمئین شو که حمله جدید و درگیری جدید نزدیک است!"
"458361996,2025-07-08T10:20:07Z,1404/04/17 13:50,mahdi,mahdi8145,quote,#شاخص_بورس \n\nراهکار چیه شازده؟"
"458361968,2025-07-08T10:19:23Z,1404/04/17 13:49,حمیدامیر اسحاقی,hamidamir,twit,#دانا در مجمع سورپرایز خفنی برای مدیر عامل وعواملش دارم"
"458361960,2025-07-08T10:19:04Z,1404/04/17 13:49,راه موفقیت,namenik,twit,#شاخص_بورس  یک خبری دیروز منتشر شد که اگر انجام بشه توافق قطعی و  تحریم ها هم برداشته میشه \n\nو اون خبر این هست که جناب رشید پور از ترامپ دعوت کرده که باهاش گفنگو کنه \n\nفردا بازاری سراسر سبز خواهیم داشت ."
"458361951,2025-07-08T10:18:25Z,1404/04/17 13:48,ALI,aliiiii1455,twit,#شاخص_بورس چقدر بی وجدان میتونید باشید"
