"458148900,2025-06-13T10:13:47Z,1404/03/23 13:43,Porya04122,porya02122,twit,#شاخص_بورس  بورس باز میشه ؟"
"458148890,2025-06-13T10:13:27Z,1404/03/23 13:43,ماک,mahde1211111111,twit,#شاخص_بورس استان فارس هیچ خبری نیست لطفا خبرسازی نکنید"
"458148877,2025-06-13T10:13:00Z,1404/03/23 13:43,فرعي دوم,star114,twit,#شاخص_بورس \nاین جنگ هدیه الهی به ملت بزرگ ایران است قطعا با وجود تلفات و تخریب، اتفاقات بسیار خوبی را رقم خواهد زد."
"458142038,2025-06-13T01:37:03Z,1404/03/23 05:07,Newton,isaac_newton,retwit,#شاخص_بورس \nتمام پرتفویم فدای مردم ایران.\nالان فقط به همدلی و اتحاد نیاز داریم\nانشاالله به حق امیر مومنان پاسخ کوبنده ای به رژیم کودک کش بدهیم."
"458148857,2025-06-13T10:12:25Z,1404/03/23 13:42,kammm,kammmm,twit,#خودرو \nتا اطلاع ثانوی و تا رفع التهابات \nبورس تهران تعطیل میباشد"
"458148833,2025-06-13T10:11:19Z,1404/03/23 13:41,اژدهای بورس,sibzamini,twit,#شاخص_بورس مسئولین بهتر هست به جای حفظ آبرو پیش اون تعدادی از مردم که هنوز 20/30 تماشا میکنن به فکر تموم کردن هرچه سریعتر این ماجرا باشن با هر توافقی که امکانش هست.\nبا مرور اتفاقات 2 سال گذشته مشخص هست که با گذشت زمان فقط موضعشون تو مذاکرات ضعیفتر شده به خاطر از دست دادن مهره های مهم.\nبهتر هست هرچه سریعتر به قول خودمون تو بورس حد ضررشون فعال بشه و تا وضعیت از این هم بدتر نشده کار رو تموم کنن.\nبا حرفی که توانایی پشتش نباشه فقط عده کمی از مردم رو میشه سرشون رو شیره مالید. تو عرصه جهانی همیشه ماهی بزرگتری تو دریا هست."
"458145116,2025-06-13T06:02:53Z,1404/03/23 09:32,علی,ali112211,retwit,#عیار \n#شاخص_بورس \n#خودرو \nإِنَّا لِلَّهِ وَإِنَّا إِلَیْهِ رَاجِعُونَ\nإِنَّا مِنَ الْمُجْرِمِینَ مُنتَقِمُونَ ..."
"458148803,2025-06-13T10:10:00Z,1404/03/23 13:40,گرگ باران دیده,artinmorad55147,twit,#شاخص_بورس \nسردار حاجی زاده \n\n\n\n\n\nبه شهادت رسید"
"458148783,2025-06-13T10:09:23Z,1404/03/23 13:39,سهامدار 1395,sahamdar1395,quote,#شاخص_بورس  حمایتهای شاخص هم وزن را زیر نوشتم.حواستون به این اعداد باشد."
"458148770,2025-06-13T10:08:18Z,1404/03/23 13:38,Mohsen,bx235,quote,واقعا چه کسایی تو بورس ایران هستن ببینید این داره چی میگه"
