"462122625,2026-02-08T10:28:59Z,1404/11/19 13:58,مریم امیدوار,omidvar76,twit,#شاخص_بورس \nمردم دست به اعتراض زدند و فی الفور یارانه و سبد کالا و سهام عدالت و پاداش و وام مشاغل خانگی و...تزریق شد\nتا بچه ای گریه نکنه کی میدونه گشنشه؟\nوضعیت سهامدار هم مثل بچه ایه که گریه نمیکنه\nهر کس از راه میرسه دست تو جیب سهامدار میکنه برای تامین کسریش...\nتا وقتی که اعتراضتان به شکل کامنتی باشد همین اش است و همین کاسه\nصد سال دیگم بره پولتون بر نمیگرده\nاما از اونروز که همه بیاید خیابون دیگه ورق برمیگرده و تبدیل به میلیاردرهای بازار می شوید"
"462122619,2026-02-08T10:28:42Z,1404/11/19 13:58,جواد جوکار,javad555,twit,#کسرا خیلی دوست دارم اتفاقی که برای مدیرعامل فقید امید رحمه الله علیه رخ داد، برای این مدیر عامل کسرا هم بیفته شرش کنده بشه از روی این سهم \nآدمی وقتی بدرد نخور شد و ظالم بجای دعای خیر براش آتش دوزخ مسألت میکنن.پس  باید بره جایی که دست هیچکسی بهش نرس.\nهر روزم ی سیخ داغ بکنن تو ..."
"462122597,2026-02-08T10:28:07Z,1404/11/19 13:58,موشول.مونا شمس,beniburi,quote,احتمالا از الان تو فکر خرید ولنتاینه"
"462122592,2026-02-08T10:27:47Z,1404/11/19 13:57,mo.mpa,mo.mpa,twit,#فملی پله ای خرید کنید. حتما خرید کنید. نوسانات برای خرید پله ای عالی هستن. نگران نباشید هم کوتاه مدت، میان مدت ‌و بلند مدت عالی هست"
"462122561,2026-02-08T10:26:46Z,1404/11/19 13:56,آیدین,aliafshin,twit,#خودرو \nکشورهای همسایه و عربی برای بورس و کشور و مردمشون چیکار میکنن و چه رفاهی و عظمتی برای رفاه و شادی مردمشون فراهم میککنن و مسولین ما چه گندی میزنن به همه چی!!!!!\nبورس عربستان و قطر و دبی و ترکیه رو نگاه کنید و اخبارش رو بخونید واقعا جای تاسف داره !!!!!\n\nدر حالی که برخی گزارش‌های رسانه‌ای طی هفته‌های اخیر از «راه‌اندازی بورس جدید» در عربستان سخن گفته‌اند، واقعیت میدان مالی ریاض از تحولی به‌مراتب عمیق‌تر حکایت دارد؛ از اول فوریه ۲۰۲۶، بازار سهام عربستان (تداول) با حذف کامل چارچوب سرمایه‌گذار خارجی واجد شرایط یا به اختصار (QFI)، درهای خود را به روی تمامی معامله‌گران بین‌المللی از نهادهای بزرگ تا افراد حقیقی گشود.\nاین گام، نقطه اوج اصلاحات نهادی است که در قلب برنامه چشم‌انداز ۲۰۳۰ قرار دارد؛ راهبردی که هدف آن انتقال تدریجی اهرم قدرت اقتصادی از بشکه‌های نفت به جریان نقدینگی و عمق بازار سرمایه است.\nاز منظر اقتصاد سیاسی، ریاض با این اقدام، امنیت ملی خود را با منافع سرمایه‌گذاران جهانی گره می‌زند. وقتی صندوق‌های بازنشستگی بزرگ بین‌المللی و غول‌های وال‌استریت در سهام شرکت‌هایی نظیر آرامکو یا بانک‌های تراز اول سعودی شریک می‌شوند، ثبات سیاسی و اقتصادی پادشاهی به ضرورتی برای سیستم مالی جهانی تبدیل می‌شود. این یعنی انتقال تدریجی مرکز ثقل قدرت از «دکل‌های نفت» در صحرا به «نمایشگرهای بازارهای مالی» در قلب ریاض و نمادی از بازتعریف هویت اقتصادی مدرن از یک دولت رانتی."
"462122544,2026-02-08T10:26:09Z,1404/11/19 13:56,fered,fariborz1351,quote,امیدوارم این افسار پاره کردن عیار ، به مثقال و گلدا و نفیس هم سرایت کنه ."
"462122538,2026-02-08T10:25:52Z,1404/11/19 13:55,فربورسی,azad1402,twit,#شاخص_بورس \nدلار داره رشد می کنه \nهمه ما رو ........... 😄😁😆"
"462122534,2026-02-08T10:25:48Z,1404/11/19 13:55,BTC trader,btctrader,quote,البته که خیلی هم بدون سر و صدا نمیفروشه یه نیم ساعت تابلو رو کسی نگاه کنه متوجه اوردر های میلیونی که یهو روی قیمت های پایینتر ظاهر میشه میبینه \nبا این حباب و این پخش کردن سهم خدا نکنه صف فروش بشه که دو برابر نقرابی و سیمین اذیت میکنه سهامداراشو"
"462122526,2026-02-08T10:25:43Z,1404/11/19 13:55,Ayoob.amiri,ayoob.amiri,quote,اصلا هم غم انگیز نیست هرسال یه شلرد دیگه اضافه میکنیم...\nوقتی میتونه اندازه کل مارکتش سود بسازه اصلا میخوام کسی ازم نخره...\nخنده داره منطقمون کجا رفته..."
"462122505,2026-02-08T10:24:55Z,1404/11/19 13:54,سعید میرزایی,s.mirzaee.p,twit,#عیار \nچند روز پیش عرض کردم خرید سهام اشتباه محض هست و نباید به ریال اعتماد کرد.\nگفتم تا تیر ماه صبر کنید.\nدعام خواهید کرد.\nراستی یه برادری هم بنده رو از توهین بی نسیب نگذاشت.\nخواستم بگم حتی خیر تو هم برام مهمه\nاز سهام ریال محور خارج شید.\nشرکت ها در گزارشات هرگز راست نمیگند و حق سهام دار رو نمیدهد.\nمجبوری با اونها بازی معکوس کنید."
