"458322557,2025-07-03T10:08:33Z,1404/04/12 13:38,سعید نیک خواه,nik04211,twit,#نیان ۳۷۵ ریال سود نقدی تصویب شد."
"458322545,2025-07-03T10:04:26Z,1404/04/12 13:34,افشاگر 🥇,sepertino,twit,#شبندر قیمت میتونه تا 1000 بالا بره ولی بعدش میریزه تا 725 \nبنابراین ورود که نداره هیچ، هرجا تو سود بودید بفروشید بعد از جن گ و شرایط بهتر اگر ورود داد وارد بشید. \nطمع نکنید "
"458322507,2025-07-03T09:58:44Z,1404/04/12 13:28,امیرصفایی,trideramirsafa,quote,#شاخص_بورس البته تا از سوی ایران تایید رسمی نشود اخبار شروع مذاکرات خیلی اعتباری نداره\nولی در مجموع انتظار داریم هر چه زودتر مذاکرات حالا یا با آمریکا و یا با کشورهای اروپایی دوباره از سر گرفته بشود\nمذاکرات و روند دیپلماسی همیشه باید در اولویت قرار داشته باشه گرچه میدانیم در نهایت قرار نیست اتفاق خاصی بیافته و بازهم این مذاکرات بمانند سالهای گذشته فقط مذاکره بجهت مذاکره هست و نه حصول نتیجه و رسیدن به توافق\nبارها گفتیم و بازهم تاکید میکنیم داستان برجام و توافق هسته ای با غرب رو فراموش کنید \nاون یکبار اتفاق افتاد و دیگه به احتمال زیادچنین چیزی رو نخواهیم دید"
"458322487,2025-07-03T09:56:29Z,1404/04/12 13:26,Mrmuhammad,mrmuhammadrezam,twit,#فرود \nتوی این شب ها به شدت دعا گوی مدیران نالایق فرود هستیم."
"458322473,2025-07-03T09:54:55Z,1404/04/12 13:24,مهراد,mehrad202020,twit,#شاخص_بورس  درآمد نفتی ایران نسبت به دولت اول ترامپ ۶ برابر شد/ کمترین «درآمد سرانه» اوپک سهم نیجریه و ایران!\n🔹طبق جدیدترین بولتن سالانه اوپک، میزان درآمد نفتی ایران در سال ۲۰۲۴ معادل ۴۶.۸ میلیارد دلار ثبت شده و در بین ۱۲ عضو اوپک، ششمین کشور پردرآمد نفتی است.\n🔹سهم هر ایرانی از درآمد نفتی سالانه ۵۴۰ دلار است که تنها از سهم هر فرد نیجریه‌ای از درآمد نفتی کشورش بیشتر بوده و سرانه درآمد نفتی ۱۰ عضو دیگر اوپک از ایران بیشتر است.\nدرآمد سرانه هر ایرانی از نفت کمتر از مردم الجزایر و لیبی و کنگو و گینه و گابن است ،\nیک عراقی ۴ برابر هر ایرانی درآمد نفتی دارد\nهر عربستانی ۱۲ برابر و هر گابنی ۵ برابر هر ایرانی درآمد نفت داره"
"458322449,2025-07-03T09:48:23Z,1404/04/12 13:18,Royal,royaladres,twit,#شاخص_بورس بالاخره بیت کوین 10 میلیارد تومان را رد کرد \nسال 99 در اوج بورس هر بیت کوین 200 میلیون تومان بود \nیعنی 50 برابر\nخدا ازتون نگذره"
"458322443,2025-07-03T09:47:37Z,1404/04/12 13:17,رضا الف,sahoffice,twit,#شیران همون تعلیق باشه بهتره وسوسه نشیم رو 1000 ت بفروشیم!"
"458322431,2025-07-03T09:40:54Z,1404/04/12 13:10,رضا الف,sahoffice,twit,#وتجارت قیمتش خیلی وسوسه انگیزه منتها اونقدر افت قیمتای مختاف تو این چند سال اخیر دیدم که اگر بیاد زیر 20 هم تعجب نمیکنم. فقط امیدوارم هرچه زودتر دامنه نوسانو حداقل 2 برابر کنن. به نفع کل بورسه. به امید رشد همه سهما و رهایی از این قیمتای مزحک زیر 100 تومن."
"458322395,2025-07-03T09:35:54Z,1404/04/12 13:05,Hosin,hossin12,twit,#شاخص_بورس هیچ راهی جز مذاکره به نتیجه رساندنش نیست، دو سه ماه دیگه مکانیزم ماشه فعال بشه دلار ۲۰۰ تومن رد می کند  ، ن به گفته من به گفته اقتصاد دانها ، این یعنی یک خودرو سمند میشه نزدیک ۲ میلیارد تومن ، ی ماست ۳۰۰ هزارتومن و..... .  حالا این دوستان متوهم هی بیان اینجا حرفهای مسخره بزنن...."
"458322389,2025-07-03T09:34:03Z,1404/04/12 13:04,کاوه صفرزاده,kaveh1355,twit,#عیار ادعای الحدث: انتظار می‌رود دور جدیدی از مذاکرات هسته‌ای ایران هفته آینده در اسلو برگزار شود\n\n👆👆👆👆👆\nمگر عراقچی نگفت نیروگاه هسته‌ای ما در اثر ضربات آمریکایی خسارت بسیار سنگینی دیده است مگر از بین نرفته است دوباره برای چه مذاکره امروز مذاکره معنی نداره مذاکرات باید قبل از خسارت به نیروگاه‌ها انجام می‌شد که سرمایه‌های ملت از بین نمی‌رفت"
