"461959917,2026-02-01T08:42:02Z,1404/11/12 12:12,آقای تکنیکال,omid621,retwit,#شاخص_بورس توییت هایی که میذارم بابت اینکه فریب این سبز رنگ ها رو نخورید..این ریزش ادامت داره رو متاسفانه پاک میکنند. \nپس لطفا فریب بخورید..!\nآب هم شمارو نخواهد برد.!"
"462097847,2026-02-07T10:21:06Z,1404/11/18 13:51,shadmehr110,shadmehr110,twit,#شپنا هیچیک از سهامهای توی بازار از جو مذاکره و صلح اندازه پالایشی ها نفع نمی‌برند حالا حالا ها صف خرید سنگین هستند شما هم دعوتید"
"462097844,2026-02-07T10:21:03Z,1404/11/18 13:51,Sci-Fi,scifi,twit,#شاخص_بورس \nهمه اش یه جا\nکسانی که دنبال یه سایت هستن که هم نمودار بازار های جهانی را داشته باشن، هم ارز های دیجیتال، هم طلا، هم دلار، هم تتر  و هم بورس ایران، کلمه \" بایتیکل \" را در گوگل سرچ کنند.\nبه صورت اتفاقی با این سایت آشنا شدم. خیلی خوبه."
"462097838,2026-02-07T10:20:41Z,1404/11/18 13:50,حسین بخششی,hossein1615,twit,#وپارس هنوز افزایش سرمایه قبلی رو ثبت نکرده می خواهد افزایش بده از محل تجدید ، یکی به این مسئولین بانک بگه ،حالا اولی رو را که زاییدی بزرگ کن تا بعد ......"
"462097816,2026-02-07T10:18:48Z,1404/11/18 13:48,payam,q2440000,twit,#غدانه \nدر این وضعیتی که کل بازار سبز هستش و صف خریده این نماد در صف فروش هستش...\n\nچرا؟!\n\nچه تحلیلی برای این وضعیت دارید؟"
"462097807,2026-02-07T10:18:32Z,1404/11/18 13:48,shadmehr110,shadmehr110,twit,#,شتران همین که جمعه توانستند موشکی رو از تو مذاکرات حدف کنند کار خیلی بزرگی دیپلماسی کشور انجام داده هسته‌ای رو هم قطعا با بالا پایین کردن ها حل می‌کنند جایزه صلح نوبل مال دونالد ۲۰۲۶"
"462097796,2026-02-07T10:17:25Z,1404/11/18 13:47,عبداله,thlumberger,quote,ولی شانس یار اونایی بود که در روز بازگشاییش، به دید عرضه اولیه بلعیدنش"
"462097778,2026-02-07T10:16:26Z,1404/11/18 13:46,امیر محمدی,amircute,quote,#شتران \nسلام دوستان اونجوری که از توییت های سهامیاب میبینم یک عده جامانده و بنظر خودشون زرنگ که هفته پیش از ترس جنگ خارج شدن و الان شدیدا در تلاش هستن یه جوری دوباره وارد بشن که تو صف ها نمیتونن و یه عده شون هم دلشون میخواد تو قیمت های قبلی خرید کنن من نمیگم سهم ها قفل صف خرید خواهد شد بالاخره راه میده و شاید روزهای دیگه پایین هم بیاد\nولی مسله ای که هست حرکت غیر اخلاقی این افراد هست که بسیار زشت و زننده هست وگرنه همه میدونن که توافق میشه\nو توافق بشه یا نشه سههام به قیمت مفته ... چرا اینقد طماع و بی وجدان هستید که اینجوری میکننین"
"462095320,2026-02-07T08:56:03Z,1404/11/18 12:26,Black Swan,farshicl,retwit,میدونم خیلی ها دوست دارن چیزی رو ببینند و بشنوند که دوست دارن ببینند و بشنوند... بخصوص اعضای سهامیاب 98 به بعد که از طریق رسانه های ج ا گول خوردن و وارد بازار شدن و تا به حال در ضرر سنگین هستند با توجه به نرخ تورمی که داشتیم در این سالها اما باید گفت...\nحافظا می خور و رندی کن و خوش باش ولی\nدام تزویر مکن چون دگران قرآن را\n------\nعباس عراقچی، ۱ اسفند ۱۳۹۲: فضای مذاکرات مثبت‌تر از آن چیزی بود که فکر می‌کردیم…\nعباس عراقچی، ۲۰ فروردین ۱۴۰۰: فضای مذاکرات مثبت است\nعباس عراقچی، ۲۳ فروردین ۱۴۰۴: فضای مذاکرات با آمریکا مثبت است\nعباس عراقچی، ۲۲ اردیبهشت ۱۴۰۴: فضای مذاکرات مثبت است\nعباس عراقچی قبل جنگ ۱۲ روزه، مذاکرات عالی بوده.\nعباس عراقچی، ۱۷ بهمن ۱۴۰۴: فضای حاکم بر مذاکرات مثبت است\n#عیار #نقرابی #خودرو"
"462097741,2026-02-07T10:15:33Z,1404/11/18 13:45,Sci-Fi,scifi,quote,اشتباه نکن\nسهامدارها توی قایق پارویی هستن، طلا داراها توی کشتی کروز. این دو دستگی هم تقصیر ما سهامدارها است چون می خواهیم شکست و ناتوانی خودمون را گردن طلا داران و دلاریون بی اندازیم."
