"457431001,2025-05-09T10:18:50Z,1404/02/19 13:48,qwer26df,qwer26df,twit,#عیار حرفهای دوغی که بشدت کافیست\nپارسال 540 وتجارت خریدم بعد یکسال شد 240 تمام لین سهمهایی که معرفی کرده اشغالن"
"457430933,2025-05-09T10:12:14Z,1404/02/19 13:42,Amir,amir121212121,twit,#وسدید  این هم دست گل امروز"
"457430928,2025-05-09T10:12:13Z,1404/02/19 13:42,ساعدی,aszs,twit,#کاوه"
"457430925,2025-05-09T10:11:53Z,1404/02/19 13:41,مهدی قباد,mehgho,twit,از من به شما اینگونه خطاب است \nارزنده ترین کار ممکن ، خرید سهام است"
"457430913,2025-05-09T10:10:21Z,1404/02/19 13:40,naeim.s,shabeakhar74nim,twit,#خودرو \nآکسیوس: مذاکرات ایران و آمریکا روز یکشنبه در عمان برگزار می‌شود"
"457430909,2025-05-09T10:09:24Z,1404/02/19 13:39,naeim.s,shabeakhar74nim,twit,#خودرو \nحال فروشنده ها که گول خوردن فروختن و مفت از چنگشون سهامو درآوردن شنبه دیدنیست\nاز شنبه به بعدم همینطور مگر جبران کنند"
"457430903,2025-05-09T10:09:17Z,1404/02/19 13:39,naeim.s,shabeakhar74nim,twit,#ابتدای_صعود_خیره_کننده_بورس\n#خودرو \nچهارشنبه صبح شایعه تغییر نام خلیج فارس رو  نشر دادن ولی شبش توسط پسر ترامپ بطور رسمی تکذیب شد\n\nشنبه سفر عراقچی به قطر(دلارهای بلوکه در قطر هست)\nیکشنبه دور چهار مذاکرات(که همه میگفتن دیگه مذاکرات و توافق لغو شده ولی الان دیدن اشتباه کردن و توافق پیش روست)\nدوشنبه سفر ترامپ و عراقچی به دوحه(که خودش گویای خیلی حرفاست)\n\nتتر۸۱تومانی به وضوح گویاست\nحالا چه شود شنبه خودرویی که از همه بازار و خساپا به مراتب عقب تره\nچهارشنبه خیلی فروختن که اگر بدون محدودیت خساپا تایید شد سرهطی بخرنش یا ترسیدن خساپا مثلاً رو۲۵درصد مچ بشه\nولی خساپا با زور فروش حدودآ۹۰درصدی حقوقیش بالای۶۰مچ‌شد و هم باطل نشد هم درصد بالایی مچ شد که شنبه تاثیرشو روی خودرو میزاره که کلی عقب مونده از همگروهیش با داداش خیلی کوچک ترش\n\nان شاءالله امسال سال بورس بخصوص خودرو خواهد بود و همه سهام دارانش که وسط راه گول نخوردن و پیاده نشدن و تا الان صبوری کردن و خون دل خوردن رو شگفت زده خواهد کرد\nخداروشکر و توکل به خداوند متعال"
"457430898,2025-05-09T10:08:21Z,1404/02/19 13:38,Mohsen,hasti135,twit,#وآرین باز بدترین سهام خریدیم بزرگان کلی سود دادن"
"457430890,2025-05-09T10:08:02Z,1404/02/19 13:38,DPN,noredinrahimi,quote,ما هیچ ضرر نکردیم ....و از این به بعد ما سود میکنیم و شما سفته بازان طلا و ارز ضرر یا در حالت خوشبینانه درجا خواهید زد ...\n\nفردا مشتی محکم به دهان یاوه گویان و سفته بازان طلا و ارز خواهد زد بازار سهام ،،،،\n\nمنتظر باش...خخخخخ"
"457430839,2025-05-09T10:02:58Z,1404/02/19 13:32,سینا,cchiako,twit,#شاخص_بورس هاآرتص .. استیو ویتکاف : «توافق آتش‌بس با حوثی‌ها فقط مقدمه‌ای بود، و اگر اسرائییل به خود نیاید، حتی توافق قرن (توافق با عربستان سعودی) نیز بدون آن بسته خواهد شد. ما امیدواریم که اسرائییل این قطار تاریخی را که از ایستگاه حرکت کرده، سوار شود اما آمریکا در ایستگاه منتظر نخواهد ماند.\nانتخاب"
