"457403939,2025-05-07T10:35:22Z,1404/02/17 14:05,HITLER,mk871769,twit,با امور سهام تماس گرفتم فرمودند ب خ و ر  ب خ و ر تموم نشده هنوز عجله نکنید باز میشه"
"457403932,2025-05-07T10:35:08Z,1404/02/17 14:05,علی,alitrader57,twit,#ودی ناظر اختلاق قیمت حق با سهم تو مچینگ خیلی زیاد باشه خودش کنسل می کنه و مچ نمی کنه وگرنه اردر ها نزدیک قیمت ۲۰۰ تا ۲۱۰ می تونستن مچ بشن.\nروزای دیگه قیمت سهم اصلی رو پایین تر میارن تا بتونن قیمت پایین تر تو مچینگ اوکی کنن.\nکلا خیلی بازی های کثیف و پیچیده ای داره این مدل افزایش سرمایه"
"457403921,2025-05-07T10:34:29Z,1404/02/17 14:04,Hamed,hamed4041,twit,#خرینگ \nوقتی صحبت از شناوری سهم میشه \n۳ ماهه ۳۵۰ میلیون برگ سهم خرینگ چرخیده ✅\n \nکلا یک میلیارد برگه که ۵۰۰ تاش که دست شرکته نزدیک ۱۰۰ تاش هم دست درصدیا و سهامدار خرد و بچه های گروهه \n\n۳۵۰ تا هم که تو این سه ماه کد های خود شرکت پر کردن\n\nکلا ۵۰ میلیون برگ اگه شناوری داشته باشه چیزی حدود ۷۵ میلیارد تومن \n\nبخوان همین الان تا ۲۰۰۰ تومن که چیزی نیست تا ۲۰۰۰۰۰ هزار تومنم میتونه یک نفس بره ، ولی افسوس ...."
"457403911,2025-05-07T10:33:56Z,1404/02/17 14:03,کبیر,kabirrr,quote,دقیقا درست میگید ، با توجه به قیمت سهم که ۴۱۱ هست اگر حق تقدم زیر قیمت ۲۷۵ باز بشه اونایی که رفتن افزایش سرمایه (موردنظر مدیریت عالی شرکت) ضرر شناسایی خواهند کرد"
"457403901,2025-05-07T10:33:21Z,1404/02/17 14:03,HITLER,mk871769,twit,گندش رو مسخره کردند یکی خورده بقیه باید تاوان پس بده"
"457403898,2025-05-07T10:33:10Z,1404/02/17 14:03,Iran_jan,iraj_meftah,twit,#نیان دیگه فروشنده آنچنانی نداره نهایتا هفته آینده دیگه آخرهای بازیه"
"457403889,2025-05-07T10:32:54Z,1404/02/17 14:02,BetaModir,betamodir,twit,#اپرداز ریسک 12 ماهه بالای میانگین - احتمال بالارفتن 51.31 درصد"
"457403880,2025-05-07T10:32:29Z,1404/02/17 14:02,Ali1374Trader,a.d1995ad,quote,این تارگت نجومیه کرمان هست اما حالا حالا ها نمی‌رسه ولی وقتی سهم حرکتش رو شروع کنه دیگه نه شاخص کل می‌شناسه نه هم وزن"
"457403872,2025-05-07T10:32:12Z,1404/02/17 14:02,Hadi,hadiko,twit,#دانیک تا بازار تعطیل نشده بفروشید. شنبه سهم اتیش میگیره. بعد نگید نگفتی"
"457403870,2025-05-07T10:32:09Z,1404/02/17 14:02,HITLER,mk871769,twit,عوامل بی کفایت و کلاهبردار در این سهم بیداد میکنه"
