"462275731,2026-02-15T10:44:42Z,1404/11/26 14:14,trader,trader09,twit,#عیار به نظرتون همچنان داخل منحنی پارابولیکه یا خارج شده؟"
"462275728,2026-02-15T10:44:32Z,1404/11/26 14:14,افشين,mehr6163,twit,#عیار \nشد 500 میلیارد تومان ورود پول حقیقی"
"462275699,2026-02-15T10:43:56Z,1404/11/26 14:13,فرشاد,farshaad36,twit,#ودی عکس نماد چرا"
"462275656,2026-02-15T10:42:59Z,1404/11/26 14:12,فرشاد,farshaad36,twit,عملکرد ۱۰ ماهه بیمه دی؛ رشد چشمگیر پرتفوی و تمرکز استراتژیک بر بیمه درمان\n\n🔹عملکرد مالی و عملیاتی شرکت #بیمه_دی با نماد «#ودی» در ۱۰ ماهه نخست سال ۱۴۰۴، نشان‌دهنده تداوم رشد مالی، حفظ رتبه نخست در میان شرکت‌های بیمه خصوصی و تقویت جایگاه راهبردی این شرکت در صنعت بیمه کشور است. افزایش معنادار حق‌بیمه صادره، تمرکز هدفمند بر بیمه درمان و ارتقای جایگاه در رتبه‌بندی‌های کلان اقتصادی، چشم‌انداز تثبیت این موقعیت تا پایان سال ۱۴۰۴ را بیش از پیش تقویت کرده است"
"462275643,2026-02-15T10:42:44Z,1404/11/26 14:12,سعید,saied4343,twit,#کرمان ظرف ۶ ماه تا اعمال تجدید ارزیابی قیمت سهم ۱۰ براب خواهد شد یعنی به قیمت اسمی جدید خواهد رسید"
"462275631,2026-02-15T10:42:24Z,1404/11/26 14:12,هادی سهام,hadiiii,quote,#حفارس 👎"
"462275165,2026-02-15T10:28:06Z,1404/11/26 13:58,Flower,flower123,retwit,ایول پروفایلت عکس زیبای مازیار خواننده  عزیز هست. حیف که رفت تمام خاطرات با خودش برد روحش شاد یادش همیشه گرامی چون ازاری به همنوع خودش نزد"
"462275611,2026-02-15T10:41:46Z,1404/11/26 14:11,سعید,saied4343,twit,#کرمان از زمان تکلیف تجدید ارزیابی تا اعمال تجدید ارزیابی معمولا ۶ ماه زمان میبره ،منتطر تجدید ارزیابی فوق سنگین باشین قیمت سهم ۵ سال هست که سرکوب شده"
"462275606,2026-02-15T10:41:28Z,1404/11/26 14:11,فرشاد,farshaad36,twit,#ودی برای ۵  اسفند هم ۱۲درصد از سهام شرکت رو باز برا فروش آگهی کرد\nبه قیمت حدود۱۶۰۰تومن هر برگ"
"462275600,2026-02-15T10:41:01Z,1404/11/26 14:11,علی,asad5252,quote,یک سرچ تو گوگل کن \nفیلمهای مستند موشک باران تلاوید و حیفا را ببین \nببینند درصد رهگیری شد ؟؟؟؟؟؟\nراستی اگر اینجوریه که تو میگی \nچرا درخواست آتش بس دادن"
