"460895806,2025-12-15T10:37:54Z,1404/09/24 14:07,kaveh,kaveh83,quote,چخبر 😉🤚"
"460895799,2025-12-15T10:37:49Z,1404/09/24 14:07,hasely,hasely5124,quote,خیر شما قبل از مجمع فروخته اید ، سود برای خریدار است"
"460895480,2025-12-15T10:27:09Z,1404/09/24 13:57,Mahan,amir5059,retwit,#عیار ماکه زدیم بیرون\nامیدی به اینانیست"
"460895780,2025-12-15T10:37:10Z,1404/09/24 14:07,دیانا,diyana131313,twit,#ونیرو عليخاني تا حالا 800 ميليون سهم كيسون رو فروخت"
"460895777,2025-12-15T10:37:05Z,1404/09/24 14:07,kaveh,kaveh83,quote,یک هفته پیش ... 🤚"
"460895774,2025-12-15T10:37:05Z,1404/09/24 14:07,شکست ناپذیر,shekastnapazir,twit,#شاخص_بورس بهترین زمانه نقدینگی بیارن سمت بورس اولین اقدام دامنه نوسان و حجم مبنا اصلاح کنن \nچند ساله قیمت سهام آوردن پایین ناچیز شده!!!! ولی همه چیز با شدت زیاد تا ۱۰۰۰ درصد بلکه بیشتر رفته بالا و ادامه دار !!!!!!"
"460827789,2025-12-13T06:03:53Z,1404/09/22 09:33,OMID,reza00352,retwit,#شاخص_بورس \nسلام دوستان : \nبیشتر شرکت ها درحال افزایش قیمت محصولات خود هستندودرحال انتشار افشاءالف میباشندوباید شاهد افزایش قیمت نمادها بودشما که این چند سال صبر نموده اید سهام خودرا باکمترین قیمت ازدست ندهید"
"460895762,2025-12-15T10:36:52Z,1404/09/24 14:06,ali,poonim,twit,#سصوفی از هر جا ولش کنی مثل چسب دوقلو میاد میچسبه به کف خط روند"
"460895753,2025-12-15T10:36:42Z,1404/09/24 14:06,عماد عمادی,mahmood123,twit,#عیار خواب نبوده باید اقازاده ها سود کنن بعدش ورود. بزنن دیگه"
"460895743,2025-12-15T10:36:28Z,1404/09/24 14:06,پرهام,aqdbp,twit,#عیار 😂 عیار بالا میره یه عده زمین میزننش میگن خون مردم خوردن پایین میاد باز میان میگن فلان همتون نوسان گیرید بایا فردا اول وقت مثبته شما نوسان گیرا اگه جیگرش رو دارید با تکتیکال های بزار نوسان بگیرید انفدر هیجان در نیارید رو روحیتون تاثیر داره"
