"457715292,2025-05-20T10:30:57Z,1404/02/30 14:00,ebrahimbahmani,ebrahimbahmani,twit,لغو مذاکرات به نقل از سخنگوی وزارت خارجه، ساختگی است (۳۰ اردیبهشت ۱۴۰۴)"
"457715282,2025-05-20T10:30:23Z,1404/02/30 14:00,بهار خودرویی نزدیکه,morde,quote,داداش نوش جونت انشالله طلات بشه گرمی ۱۰۰ میلیون تومان از این لحظات ما زیاد دیدیم \n\nشما تازه واردی"
"457715256,2025-05-20T10:29:49Z,1404/02/30 13:59,hv,hv34,twit,#وخارزم  شرکت معادن و صنايع معدني کارند صدر جهان از زیرمجموعه های وخارزم در یک گزارش خاص در 12ماهه به سود 7660  میلیارد ریالی رسیده است"
"457715250,2025-05-20T10:29:45Z,1404/02/30 13:59,امیدوار,saharnobari,quote,شرایط محیطی محل سخنرانی ایجاب کرد و مصلحت بود که چنان بفرمایند . انشالله تا شب حضرت اقا خودشان ارشادات لازم را خواهند فرمود و شرایط بهتر خواهد شد . بالاخره صحبت از تحریم های شدید و است و پرندگان جزیره دیه گو گارسیا که از ابابیل هم بدتر عمل می کنند ."
"457715231,2025-05-20T10:29:26Z,1404/02/30 13:59,یزدان ابراهیمی,yazdanebrahimi,twit,#شاخص_بورس \n\n//روزنامه نشنال امارات: ایران هنوز دعوت‌نامه‌ی عمان، برای دور پنجم مذاکرات که قرار بود این جمعه در رم برگزار شود را «نپذیرفته» است / یک مقام ایرانی: نمی‌خواهیم دور دیگری از مذاکرات برگزار شود و آن مذاکرات با شکست مواجه شوند\n\n\nhttps://www.entekhab.ir/fa/news/867185/%D8%B1%D9%88%D8%B2%D9%86%D8%A7%D9%85%D9%87-%D9%86%D8%B4%D9%86%D8%A7%D9%84-%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%87%D9%86%D9%88%D8%B2-%D8%AF%D8%B9%D9%88%D8%AA%E2%80%8C%D9%86%D8%A7%D9%85%D9%87%E2%80%8C%DB%8C-%D8%B9%D9%85%D8%A7%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AF%D9%88%D8%B1-%D9%BE%D9%86%D8%AC%D9%85-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%DA%A9%D9%87-%D9%82%D8%B1%D8%A7%D8%B1-%D8%A8%D9%88%D8%AF-%D8%A7%DB%8C%D9%86-%D8%AC%D9%85%D8%B9%D9%87-%D8%AF%D8%B1-%D8%B1%D9%85-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D9%88%D8%AF-%D8%B1%D8%A7-%D9%86%D9%BE%D8%B0%DB%8C%D8%B1%D9%81%D8%AA%D9%87-%D8%A7%D8%B3%D8%AA-%DB%8C%DA%A9-%D9%85%D9%82%D8%A7%D9%85-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C-%D9%86%D9%85%DB%8C%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87%DB%8C%D9%85-%D8%AF%D9%88%D8%B1-%D8%AF%DB%8C%DA%AF%D8%B1%DB%8C-%D8%A7%D8%B2-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D9%88%D8%AF-%D9%88-%D8%A2%D9%86-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%A8%D8%A7-%D8%B4%DA%A9%D8%B3%D8%AA-%D9%85%D9%88%D8%A7%D8%AC%D9%87-%D8%B4%D9%88%D9%86%D8%AF"
"457710004,2025-05-20T08:38:52Z,1404/02/30 12:08,hesamebrahimi,hesam49,retwit,#دماوند اسکلی که روی قیمت ۷۰۰ تارگت ۵۰۰ میداد الان روی ۸۰۰ تارگت ۵۰۰ میده\nیکماهه دیگه روی ۱۲۰۰ تارگت ۵۰۰ میده\nو همینجوری واسه خودش خوش میگذرونه😂"
"457715204,2025-05-20T10:28:47Z,1404/02/30 13:58,سهام نگر,saminsana33,twit,#شاخص_بورس  دوستانی که فکر می کنن کار دولت به بن بست می رسه سخت در اشتباهن .‌فوقش دولت مجبور بشه  برا کسری بودجه ۴ تا پتروشیمی را حراج کنه. جمع کردن نقدینگی بازار و تامین کسری دولت می تونه کشور را با تامین حقوق پرسنل سر پا نگهداره چند سال دیگه هم رو ۵۰ سال طوری نمیشه"
"457715195,2025-05-20T10:28:31Z,1404/02/30 13:58,amirtrader19980,amirtrader1998,quote,😂😂😂"
"457715190,2025-05-20T10:28:28Z,1404/02/30 13:58,علی,alig63,twit,#وبرق \nتبریک به همگی"
"457715154,2025-05-20T10:26:55Z,1404/02/30 13:56,امیدوار,saharnobari,quote,کدوم فردا را بگی خوبه ؛ با ذکر تارخ لطفا"
